Image,Femur_Width_px,Tibia_Width_px,Min_JSW_px,Avg_JSW_px
Image_201.jpg,203,185,10,16.4247311827957
Image_2010.jpg,195,184,8,14.183783783783785
Image_2011.jpg,197,185,10,16.844086021505376
Image_2012.jpg,207,191,10,18.73015873015873
Image_2013.jpg,195,183,8,13.271739130434783
Image_2014.jpg,189,185,8,15.5
Image_2015.jpg,203,192,9,13.906735751295336
Image_2016.jpg,206,194,8,13.487179487179487
Image_2017.jpg,193,192,10,15.55497382198953
Image_2018.jpg,199,183,10,16.027173913043477
Image_2019.jpg,213,189,9,15.078947368421053
Image_202 copy.jpg,195,182,6,15.819672131147541
Image_202.jpg,195,192,8,13.606217616580311
Image_2020.jpg,209,193,12,20.391752577319586
Image_2021.jpg,217,207,7,12.447115384615385
Image_2022.jpg,187,169,7,14.647058823529411
Image_2023.jpg,198,186,5,12.150537634408602
Image_2024.jpg,197,182,9,14.46448087431694
Image_2025.jpg,201,187,8,14.287234042553191
Image_2026.jpg,202,186,8,14.101604278074866
Image_2027.jpg,209,188,9,14.894179894179894
Image_2028.jpg,207,180,8,15.215469613259668
Image_2029.jpg,183,184,6,12.510989010989011
Image_203 copy.jpg,195,181,7,11.977272727272727
Image_203.jpg,201,190,9,15.825396825396826
Image_2030.jpg,201,191,12,18.963541666666668
Image_2031.jpg,197,199,7,14.916230366492147
Image_2032.jpg,198,181,8,17.10989010989011
Image_2033.jpg,193,180,8,16.11049723756906
Image_2034.jpg,204,189,9,17.41578947368421
Image_2035.jpg,210,193,10,19.128865979381445
Image_2036.jpg,192,184,7,12.178378378378378
Image_2037.jpg,197,189,8,14.542105263157895
Image_2038.jpg,191,181,9,13.201117318435754
Image_2039.jpg,203,186,7,14.165775401069519
Image_204 copy.jpg,194,183,8,15.608695652173912
Image_204.jpg,205,187,10,16.835106382978722
Image_2040.jpg,206,192,11,20.906735751295336
Image_2041.jpg,200,184,10,16.25945945945946
Image_2042.jpg,188,181,9,16.132596685082873
Image_2043.jpg,195,183,7,13.222826086956522
Image_2044.jpg,209,194,10,15.405128205128205
Image_2045.jpg,199,182,6,14.96132596685083
Image_2046.jpg,205,188,6,14.465608465608465
Image_2047.jpg,209,198,12,21.394871794871793
Image_2048.jpg,210,191,7,14.505208333333334
Image_2049.jpg,206,186,10,17.32620320855615
Image_205 copy.jpg,203,202,5,12.878172588832488
Image_205.jpg,206,186,9,17.529411764705884
Image_2050.jpg,193,180,10,22.679558011049725
Image_2051.jpg,197,181,10,15.093406593406593
Image_2052.jpg,196,185,7,15.720430107526882
Image_2053.jpg,203,184,7,11.718918918918918
Image_2054.jpg,205,195,9,15.295918367346939
Image_2055.jpg,204,196,7,13.589473684210526
Image_2056.jpg,205,196,10,14.578947368421053
Image_2057.jpg,209,190,7,16.078534031413614
Image_2058.jpg,203,194,11,19.23076923076923
Image_2059.jpg,204,191,9,17.255208333333332
Image_206 copy.jpg,205,186,4,12.866310160427808
Image_206.jpg,191,179,9,14.633333333333333
Image_2060.jpg,206,187,11,19.247311827956988
Image_2061.jpg,197,181,8,15.362637362637363
Image_2062.jpg,197,189,8,15.647368421052631
Image_2063.jpg,200,184,6,13.286486486486487
Image_2064.jpg,198,189,7,13.689473684210526
Image_2065.jpg,194,182,8,13.726775956284152
Image_2066.jpg,202,188,8,17.44973544973545
Image_2067.jpg,192,178,10,13.865921787709498
Image_2068.jpg,200,188,9,16.340425531914892
Image_2069.jpg,199,186,8,18.385026737967916
Image_207 copy.jpg,204,182,6,14.59016393442623
Image_207.jpg,189,179,4,14.692737430167599
Image_2070.jpg,197,182,7,15.939890710382514
Image_2071.jpg,209,196,9,18.361256544502616
Image_2072.jpg,200,182,9,16.579234972677597
Image_2073.jpg,210,196,8,15.21875
Image_2074.jpg,199,181,9,18.85635359116022
Image_2075.jpg,214,205,5,12.289340101522843
Image_2076.jpg,210,198,5,13.417525773195877
Image_2077.jpg,200,191,9,16.513368983957218
Image_2078.jpg,195,181,10,16.554945054945055
Image_2079.jpg,197,187,9,18.574468085106382
Image_208 copy.jpg,195,189,7,15.26595744680851
Image_208.jpg,200,187,8,15.146739130434783
Image_2080.jpg,181,177,8,10.841176470588236
Image_2081.jpg,200,188,8,14.751322751322752
Image_2082.jpg,203,185,8,16.63978494623656
Image_2083.jpg,199,190,9,16.74468085106383
Image_2084.jpg,197,186,8,15.363636363636363
Image_2085.jpg,195,190,7,13.91578947368421
Image_2086.jpg,191,180,6,11.232044198895027
Image_2087.jpg,201,180,8,15.088397790055248
Image_2088.jpg,202,186,8,14.342245989304812
Image_2089.jpg,218,194,12,19.512820512820515
Image_209 copy.jpg,213,199,10,18.265
Image_209.jpg,202,185,6,11.811827956989248
Image_2090.jpg,202,186,6,12.010695187165775
Image_2091.jpg,204,188,5,15.233333333333333
Image_2092.jpg,195,184,8,17.37837837837838
Image_2093.jpg,223,196,10,18.15736040609137
Image_2094.jpg,199,192,9,16.84375
Image_2095.jpg,201,186,9,17.93048128342246
Image_2096.jpg,204,187,9,18.02659574468085
Image_2097.jpg,201,188,8,15.142857142857142
Image_2098.jpg,198,201,5,16.88421052631579
Image_2099.jpg,194,181,7,13.591160220994475
Image_21 copy.jpg,197,185,9,16.0752688172043
Image_21.jpg,211,196,9,15.345177664974619
Image_210 copy.jpg,202,192,8,15.698412698412698
Image_210.jpg,196,182,10,15.710382513661202
Image_2100.jpg,213,196,7,14.401015228426395
Image_2101.jpg,179,205,9,19.38888888888889
Image_2102.jpg,211,193,9,16.536082474226806
Image_2103.jpg,194,179,5,10.176136363636363
Image_2104.jpg,194,185,9,15.688172043010752
Image_2105.jpg,188,175,8,15.028409090909092
Image_2106.jpg,202,189,7,13.174603174603174
Image_2107.jpg,195,185,8,15.209677419354838
Image_2108.jpg,199,179,7,16.894444444444446
Image_2109.jpg,183,181,8,14.68131868131868
Image_211 copy.jpg,202,184,5,10.524324324324324
Image_211.jpg,200,186,9,19.59893048128342
Image_2110.jpg,197,181,7,12.428571428571429
Image_2111.jpg,206,184,9,13.85945945945946
Image_2112.jpg,192,182,7,15.480662983425415
Image_2113.jpg,202,194,6,13.384210526315789
Image_2114.jpg,193,181,8,13.604395604395604
Image_2115.jpg,196,180,9,18.61878453038674
Image_2116.jpg,223,201,8,17.128712871287128
Image_2117.jpg,200,188,8,16.275132275132275
Image_2118.jpg,198,186,10,18.817204301075268
Image_2119.jpg,200,186,8,15.385026737967914
Image_212 copy.jpg,204,193,10,19.310526315789474
Image_212.jpg,206,192,9,18.238341968911918
Image_2120.jpg,207,194,8,17.123076923076923
Image_2121.jpg,198,183,8,14.668478260869565
Image_2122.jpg,194,179,8,14.03888888888889
Image_2123.jpg,200,188,8,16.555555555555557
Image_2124.jpg,197,186,9,16.06451612903226
Image_2125.jpg,199,182,5,11.557377049180328
Image_2126.jpg,207,194,9,17.47938144329897
Image_2127.jpg,218,204,9,18.317073170731707
Image_2128.jpg,200,188,11,19.52659574468085
Image_2129.jpg,195,180,8,13.574585635359115
Image_213 copy.jpg,210,198,8,14.914572864321608
Image_213.jpg,196,191,10,19.958115183246072
Image_2130.jpg,195,188,8,17.315217391304348
Image_2131.jpg,199,182,10,16.694915254237287
Image_2132.jpg,190,183,11,19.82608695652174
Image_2133.jpg,188,180,3,11.460227272727273
Image_2134.jpg,202,187,7,15.72340425531915
Image_2135.jpg,203,191,6,13.963541666666666
Image_2136.jpg,213,190,9,18.591623036649214
Image_2137.jpg,204,193,7,15.376288659793815
Image_2138.jpg,199,188,11,21.29787234042553
Image_2139.jpg,209,197,4,12.865284974093264
Image_214 copy.jpg,192,181,10,16.126373626373628
Image_214.jpg,195,182,8,15.497267759562842
Image_2140.jpg,207,200,9,15.865671641791044
Image_2141.jpg,193,188,7,12.967213114754099
Image_2142.jpg,194,182,7,13.675824175824175
Image_2143.jpg,208,193,8,18.242268041237114
Image_2144.jpg,190,179,9,15.03888888888889
Image_2145.jpg,194,182,6,11.293785310734464
Image_2146.jpg,196,178,10,16.6536312849162
Image_2147.jpg,194,190,7,14.850267379679144
Image_2148.jpg,201,191,10,16.489583333333332
Image_2149.jpg,198,187,7,14.664893617021276
Image_215 copy.jpg,197,185,9,16.155913978494624
Image_215.jpg,193,196,7,13.563157894736841
Image_2150.jpg,209,191,9,22.942708333333332
Image_2151.jpg,201,185,11,17.376344086021504
Image_2152.jpg,206,187,7,13.792553191489361
Image_2153.jpg,212,201,10,16.084158415841586
Image_2154.jpg,202,191,8,16.145833333333332
Image_2155.jpg,201,188,6,14.77659574468085
Image_2156.jpg,205,199,4,14.78191489361702
Image_2157.jpg,211,190,10,18.590425531914892
Image_2158.jpg,197,183,8,18.570652173913043
Image_2159.jpg,200,184,8,12.572972972972973
Image_216 copy.jpg,191,178,6,17.43016759776536
Image_216.jpg,189,178,10,16.491620111731844
Image_2160.jpg,203,187,6,14.77127659574468
Image_2161.jpg,205,195,7,15.683673469387756
Image_2162.jpg,209,193,10,17.969072164948454
Image_2163.jpg,203,191,8,16.96875
Image_2164.jpg,207,199,6,15.267015706806284
Image_2165.jpg,195,178,12,18.849162011173185
Image_2166.jpg,199,183,9,16.679347826086957
Image_2167.jpg,195,182,9,14.131147540983607
Image_2168.jpg,209,201,9,16.538071065989847
Image_2169.jpg,197,197,6,14.121052631578948
Image_217 copy.jpg,204,191,7,16.862433862433864
Image_217.jpg,204,200,8,15.578125
Image_2170.jpg,196,177,8,14.47752808988764
Image_2171.jpg,195,182,7,12.229508196721312
Image_2172.jpg,210,193,9,17.891752577319586
Image_2173.jpg,205,186,9,14.764705882352942
Image_2174.jpg,197,188,7,15.255555555555556
Image_2175.jpg,195,178,9,16.256983240223462
Image_2176.jpg,205,190,6,12.878306878306878
Image_2177.jpg,213,192,9,18.22279792746114
Image_2178.jpg,192,179,11,18.022222222222222
Image_2179.jpg,207,194,8,17.276041666666668
Image_218 copy.jpg,202,195,9,16.54123711340206
Image_218.jpg,202,186,9,16.657754010695186
Image_2180.jpg,190,184,9,18.0972972972973
Image_2181.jpg,190,178,9,18.057471264367816
Image_2182.jpg,196,179,7,15.772222222222222
Image_2183.jpg,198,185,8,17.096774193548388
Image_2184.jpg,204,199,7,15.290322580645162
Image_2185.jpg,211,190,7,13.795811518324607
Image_2186.jpg,202,188,7,14.529100529100528
Image_2187.jpg,196,190,8,15.795698924731182
Image_2188.jpg,198,189,7,13.648936170212766
Image_2189.jpg,211,203,6,14.692708333333334
Image_219 copy.jpg,202,193,11,16.442105263157895
Image_219.jpg,204,188,5,13.11111111111111
Image_2190.jpg,204,191,9,15.359375
Image_2191.jpg,207,192,9,15.72538860103627
Image_2192.jpg,197,191,9,16.848167539267017
Image_2193.jpg,202,189,11,15.942105263157895
Image_2194.jpg,204,187,6,14.654255319148936
Image_2195.jpg,187,178,12,17.6536312849162
Image_2196.jpg,203,192,10,17.031088082901555
Image_2197.jpg,197,186,7,15.74731182795699
Image_2198.jpg,204,190,7,15.38219895287958
Image_2199.jpg,206,186,9,15.224598930481283
Image_22 copy.jpg,196,179,7,11.6
Image_22.jpg,203,187,7,10.962765957446809
Image_220 copy.jpg,211,193,8,14.723958333333334
Image_220.jpg,193,182,9,14.327868852459016
Image_2200.jpg,203,188,9,19.53968253968254
Image_2201.jpg,200,184,7,10.854054054054053
Image_2202.jpg,207,201,8,15.469072164948454
Image_2203.jpg,180,170,9,14.773809523809524
Image_2204.jpg,207,189,4,11.5
Image_2205.jpg,200,185,8,17.554347826086957
Image_2206.jpg,201,188,6,16.3031914893617
Image_2207.jpg,194,177,8,13.5
Image_2208.jpg,211,189,10,17.92105263157895
Image_2209.jpg,204,201,6,12.846534653465346
Image_221 copy.jpg,212,192,9,14.238341968911918
Image_221.jpg,194,182,11,19.186813186813186
Image_2210.jpg,206,189,6,14.443243243243243
Image_2211.jpg,191,182,12,18.83606557377049
Image_2212.jpg,205,189,10,16.957894736842107
Image_2213.jpg,191,185,9,16.478494623655912
Image_2214.jpg,207,181,7,12.087912087912088
Image_2215.jpg,203,192,9,16.862433862433864
Image_2216.jpg,186,172,13,20.895953757225435
Image_2217.jpg,199,181,9,14.307692307692308
Image_2218.jpg,208,180,10,17.19889502762431
Image_2219.jpg,202,181,9,16.005494505494507
Image_222 copy.jpg,198,187,8,13.457446808510639
Image_222.jpg,208,194,8,15.810526315789474
Image_2220.jpg,209,184,8,14.108108108108109
Image_2221.jpg,200,184,6,13.237837837837837
Image_2222.jpg,192,184,6,14.774725274725276
Image_2223.jpg,188,181,7,13.247252747252746
Image_2224.jpg,197,180,10,16.11049723756906
Image_2225.jpg,197,182,7,14.46448087431694
Image_2226.jpg,210,199,7,19.445
Image_2227.jpg,199,191,9,15.727272727272727
Image_2228.jpg,200,185,9,15.451612903225806
Image_2229.jpg,211,200,6,14.309278350515465
Image_223 copy.jpg,200,185,8,15.188172043010752
Image_223.jpg,205,193,8,14.192513368983958
Image_2230.jpg,205,194,9,17.374358974358973
Image_2231.jpg,198,179,6,13.183333333333334
Image_2232.jpg,191,181,7,15.17032967032967
Image_2233.jpg,212,201,10,18.413265306122447
Image_2234.jpg,193,183,10,18.043478260869566
Image_2235.jpg,208,194,4,11.465968586387435
Image_2236.jpg,197,190,10,16.670157068062828
Image_2237.jpg,202,192,9,16.481865284974095
Image_2238.jpg,194,182,8,16.18032786885246
Image_2239.jpg,199,188,8,13.587301587301587
Image_224 copy.jpg,201,189,12,17.278947368421054
Image_224.jpg,189,183,5,13.584269662921349
Image_2240.jpg,215,198,6,15.396984924623116
Image_2241.jpg,190,177,6,12.808988764044944
Image_2242.jpg,198,188,7,15.229946524064172
Image_2243.jpg,204,188,5,12.333333333333334
Image_2244.jpg,202,193,7,15.494845360824742
Image_2245.jpg,194,179,8,16.038888888888888
Image_2246.jpg,192,175,9,16.693181818181817
Image_2247.jpg,200,196,8,13.091370558375635
Image_2248.jpg,200,195,9,18.587628865979383
Image_2249.jpg,197,192,7,13.647058823529411
Image_225 copy.jpg,192,179,6,11.366666666666667
Image_225.jpg,200,181,10,19.214285714285715
Image_2250.jpg,207,186,10,14.29946524064171
Image_2251.jpg,183,165,10,19.572289156626507
Image_2252.jpg,197,180,8,13.834254143646408
Image_2253.jpg,203,189,8,16.77659574468085
Image_2254.jpg,206,200,9,14.024875621890548
Image_2255.jpg,198,185,6,13.887096774193548
Image_2256.jpg,208,201,10,19.22
Image_2257.jpg,192,186,10,16.7
Image_2258.jpg,201,187,9,17.632978723404257
Image_2259.jpg,202,185,7,14.295698924731182
Image_226 copy.jpg,213,204,8,13.794871794871796
Image_226.jpg,197,187,8,13.689839572192513
Image_2260.jpg,204,189,10,16.41578947368421
Image_2261.jpg,203,189,8,14.132978723404255
Image_2262.jpg,199,187,9,15.909574468085106
Image_2263.jpg,202,189,10,15.942105263157895
Image_2264.jpg,204,188,11,19.232804232804234
Image_2265.jpg,219,198,8,17.876923076923077
Image_2266.jpg,191,180,10,16.662983425414364
Image_2267.jpg,197,185,10,16.616216216216216
Image_2268.jpg,197,184,7,13.124324324324323
Image_2269.jpg,202,192,8,14.958549222797927
Image_227 copy.jpg,209,190,12,20.793650793650794
Image_227.jpg,191,180,11,17.166666666666668
Image_2270.jpg,195,188,8,17.86631016042781
Image_2271.jpg,203,187,10,17.20212765957447
Image_2272.jpg,207,186,6,16.3048128342246
Image_2273.jpg,204,190,9,20.026315789473685
Image_2274.jpg,207,197,7,15.152284263959391
Image_2275.jpg,208,197,11,17.7020202020202
Image_2276.jpg,187,178,8,15.363128491620111
Image_2277.jpg,207,200,7,15.118918918918919
Image_2278.jpg,206,193,9,16.99484536082474
Image_2279.jpg,196,186,11,17.308108108108108
Image_228 copy.jpg,203,187,8,17.856382978723403
Image_228.jpg,202,187,8,14.787234042553191
Image_2280.jpg,201,190,9,17.28723404255319
Image_2281.jpg,213,193,9,14.556701030927835
Image_2282.jpg,201,183,8,16.737704918032787
Image_2283.jpg,197,180,8,15.823204419889503
Image_2284.jpg,204,188,10,15.476190476190476
Image_2285.jpg,208,204,6,16.183673469387756
Image_2286.jpg,194,185,7,14.290322580645162
Image_2287.jpg,204,182,10,17.42622950819672
Image_2288.jpg,208,189,8,13.357894736842105
Image_2289.jpg,205,194,10,19.005128205128205
Image_229 copy.jpg,211,197,10,19.61340206185567
Image_229.jpg,203,194,6,16.099476439790575
Image_2290.jpg,194,186,5,15.04864864864865
Image_2291.jpg,203,187,7,13.435483870967742
Image_2292.jpg,196,183,9,17.277173913043477
Image_2293.jpg,196,189,10,17.99473684210526
Image_2294.jpg,196,202,7,14.510416666666666
Image_2295.jpg,206,199,6,12.196891191709845
Image_2296.jpg,219,197,8,15.484848484848484
Image_2297.jpg,198,183,4,13.287292817679559
Image_2298.jpg,195,189,8,15.973544973544973
Image_2299.jpg,189,185,7,13.790322580645162
Image_23 copy.jpg,185,190,4,9.076023391812866
Image_23.jpg,205,193,7,14.170103092783505
Image_230 copy.jpg,198,183,8,15.396739130434783
Image_230.jpg,204,190,8,15.586387434554974
Image_2300.jpg,201,187,8,13.664893617021276
Image_2301.jpg,197,183,7,14.847826086956522
Image_2302.jpg,204,185,9,16.897297297297296
Image_2303.jpg,215,188,11,19.444444444444443
Image_2304.jpg,190,182,7,15.541436464088397
Image_2305.jpg,199,196,7,11.817258883248732
Image_2306.jpg,197,186,8,16.762162162162163
Image_2307.jpg,197,190,14,20.068421052631578
Image_2308.jpg,180,168,8,16.023952095808383
Image_2309.jpg,199,180,11,16.016574585635357
Image_231 copy.jpg,195,178,9,14.966480446927374
Image_231.jpg,196,180,9,14.022099447513812
Image_2310.jpg,191,183,7,13.86413043478261
Image_2311.jpg,210,192,9,16.922279792746114
Image_2312.jpg,190,179,7,15.494444444444444
Image_2313.jpg,194,187,9,15.119565217391305
Image_2314.jpg,213,191,8,17.010416666666668
Image_2315.jpg,203,187,8,15.563829787234043
Image_2316.jpg,178,169,8,15.194117647058823
Image_2317.jpg,208,198,2,9.465608465608465
Image_2318.jpg,197,179,5,13.927777777777777
Image_2319.jpg,189,183,3,13.104395604395604
Image_232 copy.jpg,192,183,8,17.820652173913043
Image_232.jpg,199,192,7,13.720430107526882
Image_2320.jpg,192,183,6,12.722826086956522
Image_2321.jpg,205,186,8,14.096256684491978
Image_2322.jpg,194,177,7,16.882022471910112
Image_2323.jpg,191,185,6,14.118279569892474
Image_2324.jpg,201,187,9,18.69148936170213
Image_2325.jpg,199,182,10,19.715846994535518
Image_2326.jpg,204,190,8,13.104712041884817
Image_2327.jpg,198,180,8,15.94475138121547
Image_2328.jpg,191,190,8,14.047872340425531
Image_2329.jpg,196,183,8,15.28804347826087
Image_233 copy.jpg,208,196,13,21.14213197969543
Image_233.jpg,209,195,7,16.651041666666668
Image_2330.jpg,208,188,8,14.396825396825397
Image_2331.jpg,204,190,8,13.72340425531915
Image_2332.jpg,207,193,10,19.051546391752577
Image_2333.jpg,198,181,9,16.64835164835165
Image_2334.jpg,200,184,7,15.282608695652174
Image_2335.jpg,198,184,10,18.108695652173914
Image_2336.jpg,193,180,9,17.281767955801104
Image_2337.jpg,200,189,7,13.494736842105263
Image_2338.jpg,197,184,8,15.824175824175825
Image_2339.jpg,199,186,7,13.417112299465241
Image_234 copy.jpg,199,181,11,18.587912087912088
Image_234.jpg,197,186,8,16.310160427807485
Image_2340.jpg,207,195,9,16.321428571428573
Image_2341.jpg,205,194,11,19.630769230769232
Image_2342.jpg,198,186,8,16.77956989247312
Image_2343.jpg,188,179,8,11.744444444444444
Image_2344.jpg,196,183,8,16.141304347826086
Image_2345.jpg,201,186,10,14.941176470588236
Image_2346.jpg,184,179,8,17.707865168539325
Image_2347.jpg,184,181,8,17.0
Image_2348.jpg,195,181,9,14.873626373626374
Image_2349.jpg,195,186,8,17.766304347826086
Image_235 copy.jpg,190,180,10,15.212290502793296
Image_235.jpg,200,179,10,16.533333333333335
Image_2350.jpg,192,184,6,17.02185792349727
Image_2351.jpg,198,197,6,10.021739130434783
Image_2352.jpg,190,181,7,14.26923076923077
Image_2353.jpg,194,189,8,16.275675675675675
Image_2354.jpg,204,193,7,12.546448087431694
Image_2355.jpg,197,186,9,15.67379679144385
Image_2356.jpg,199,188,12,18.164893617021278
Image_2357.jpg,207,188,7,14.50531914893617
Image_2358.jpg,204,188,9,17.386243386243386
Image_2359.jpg,204,192,8,16.129533678756477
Image_236 copy.jpg,201,188,9,13.751322751322752
Image_236.jpg,204,190,8,17.074468085106382
Image_2360.jpg,196,186,9,16.327956989247312
Image_2361.jpg,193,179,11,16.544444444444444
Image_2362.jpg,201,185,7,13.71505376344086
Image_2363.jpg,207,194,8,16.15897435897436
Image_2364.jpg,208,193,10,16.561855670103093
Image_2365.jpg,190,177,4,12.406976744186046
Image_2366.jpg,198,183,8,15.641304347826088
Image_2367.jpg,187,179,7,14.3
Image_2368.jpg,187,182,10,16.721311475409838
Image_2369.jpg,194,185,5,14.516304347826088
Image_237 copy.jpg,203,187,6,14.696808510638299
Image_237.jpg,198,181,9,16.10989010989011
Image_2370.jpg,198,179,8,15.655555555555555
Image_2371.jpg,195,181,7,13.615384615384615
Image_2372.jpg,198,188,10,17.62566844919786
Image_2373.jpg,206,194,8,18.984615384615385
Image_2374.jpg,214,187,11,20.356382978723403
Image_2375.jpg,197,183,8,14.66304347826087
Image_2376.jpg,205,191,9,18.1875
Image_2377.jpg,200,184,8,14.881081081081081
Image_2378.jpg,198,189,9,17.956284153005466
